ano_campeonato,data,horario,fase,tipo_fase,estadio,arbitro,publico,publico_max,time_mandante,time_visitante,tecnico_mandante,tecnico_visitante,valor_equipe_titular_mandante,valor_equipe_titular_visitante,idade_media_titular_mandante,idade_media_titular_visitante,gols_mandante,gols_visitante,gols_1_tempo_mandante,gols_1_tempo_visitante,penalti,gols_penalti_mandante,gols_penalti_visitante,escanteios_mandante,escanteios_visitante,faltas_mandante,faltas_visitante,chutes_bola_parada_mandante,chutes_bola_parada_visitante,defesas_mandante,defesas_visitante,impedimentos_mandante,impedimentos_visitante,chutes_mandante,chutes_visitante,chutes_fora_mandante,chutes_fora_visitante,resultado,pontos_mandante,pontos_visitante,mandante_venceu,visitante_venceu,empate_flag
2022,2022-12-05,20:30:00,3ª Eliminatória ,Jogos De Ida,Estádio Evandro Almeida,,12577,13792.0,Remo,Cruzeiro,Paulo Bonamigo,Paulo Pezzolano,1300000.0,7350000.0,30.5,27.9,2,1,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2022,2022-12-05,20:30:00,3ª Eliminatória ,Jogos De Ida,Estádio Jornalista Mário Filho,,10046,82238.0,Fluminense,Vila Nova FC,Abel Braga,Higo Magalhães,33300000.0,4600000.0,29.7,30.2,3,2,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2022,2022-12-05,18:00:00,3ª Eliminatória ,Jogos De Ida,Estádio Serra Dourada,,12562,14525.0,Goiás,RB Bragantino,Jair Ventura,Maurício Barbieri,8500000.0,44000000.0,28.0,23.6,1,2,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,visitante,0,3,0,1,0
2022,2022-12-05,18:00:00,3ª Eliminatória ,Jogos De Ida,Estádio Governador Plácido Castelo,,18100,60326.0,Fortaleza,EC Vitória,Juan Pablo Vojvoda,Geninho,13850000.0,2450000.0,28.5,26.8,3,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2022,2022-12-05,18:00:00,3ª Eliminatória ,Jogos De Ida,Estádio Governador Magalhães Pinto,,20062,53018.0,Atlético-MG,Brasiliense,Antonio Mohamed,Celso Teixeira,62500000.0,100000.0,27.6,31.7,3,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2022,2022-12-05,18:00:00,3ª Eliminatória ,Jogos De Ida,Estádio Senador João Ribeiro,,5594,8000.0,Tocantinópolis,Athletico-PR,,,,,,,2,5,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,visitante,0,3,0,1,0
2022,2022-12-05,18:30:00,3ª Eliminatória ,Jogos De Ida,Estádio Major Antônio Couto Pereira,,22381,37182.0,Coritiba FC,Santos,Gustavo Morínigo,Fabián Bustos,8800000.0,34900000.0,27.7,25.7,1,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2022,2022-12-05,18:30:00,3ª Eliminatória ,Jogos De Ida,Estádio Alfredo Jaconi ,,6092,23726.0,Juventude,São Paulo,Eduardo Baptista,Rogério Ceni,7800000.0,29100000.0,27.9,27.7,2,2,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,empate,1,1,0,0,1
2022,2022-12-05,20:30:00,3ª Eliminatória ,Jogos De Ida,Estádio Soares de Azevedo,,1391,13500.0,Tombense,Ceará SC,Hemerson Maria,Dorival Júnior,1630000.0,7200000.0,26.7,27.0,0,2,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,visitante,0,3,0,1,0
2022,2022-12-05,20:30:00,3ª Eliminatória ,Jogos De Ida,Estádio Municipal Jacy Scaff,,17195,49205.0,Portuguesa-RJ,Corinthians,,,,,,,1,1,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,empate,1,1,0,0,1
2022,2022-12-05,20:30:00,3ª Eliminatória ,Jogos De Ida,Estádio Nacional de Brasília Mané Garrincha,,28110,72000.0,Ceilândia,Botafogo,Adelson de Almeida,Luís Castro,100000.0,31930000.0,28.2,25.5,0,3,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,visitante,0,3,0,1,0
2022,2022-12-05,20:30:00,3ª Eliminatória ,Jogos De Ida,Estádio Antonio Accioly,,3843,13000.0,Atlético-GO,Cuiabá-MT,Umberto Louzer,Pintado,8550000.0,8500000.0,26.6,30.1,1,1,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,empate,1,1,0,0,1
2022,2022-12-05,20:00:00,3ª Eliminatória ,Jogos De Ida,Arena Barueri,,14960,43600.0,Palmeiras,Juazeirense,,,,,,,2,1,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2022,2022-12-10,21:45:00,Final ,Jogo De Ida,Neo Química Arena ,Braulio da Silva Machado,47031,49205.0,Corinthians,Flamengo,Vítor Pereira,Dorival Júnior,52800000.0,83000000.0,29.3,29.4,0,0,0.0,0.0,0,,,3.0,5.0,12.0,10.0,10.0,12.0,6.0,3.0,0.0,1.0,13.0,19.0,7.0,10.0,empate,1,1,0,0,1
2022,2022-12-10,21:45:00,Final ,Jogo De Volta,Estádio Jornalista Mário Filho,,61566,78838.0,Flamengo,Corinthians,Dorival Júnior,Vítor Pereira,75000000.0,53800000.0,30.7,29.3,1,1,,,1,7.0,6.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,empate,1,1,0,0,1
2022,2022-12-07,20:30:00,Oitavas De Final ,Jogos De Volta,Ligga Arena,Marcelo de Lima Henrique  (RJ),26324,42372.0,Athletico-PR,EC Bahia,Luiz Felipe Scolari,Enderson Moreira,29000000.0,9650000.0,25.2,25.4,2,1,0.0,1.0,0,,,7.0,5.0,6.0,12.0,10.0,6.0,2.0,2.0,2.0,0.0,23.0,13.0,9.0,6.0,mandante,3,0,1,0,0
2022,2022-12-07,21:00:00,Oitavas De Final ,Jogos De Volta,Estádio Governador Magalhães Pinto,Raphael Claus,58844,59483.0,Cruzeiro,Fluminense,Paulo Pezzolano,Fernando Diniz,6200000.0,26350000.0,27.5,28.4,0,3,0.0,0.0,0,,,4.0,5.0,12.0,7.0,7.0,12.0,3.0,5.0,7.0,0.0,12.0,12.0,4.0,3.0,visitante,0,3,0,1,0
2022,2022-12-07,19:00:00,Oitavas De Final ,Jogos De Volta,Estádio Serra Dourada,Luiz Flávio de Oliveira (SP),13607,14525.0,Goiás,Atlético-GO,,,7700000.0,7600000.0,27.2,27.8,0,3,0.0,1.0,0,,,6.0,4.0,19.0,12.0,12.0,19.0,2.0,4.0,0.0,1.0,13.0,13.0,7.0,7.0,visitante,0,3,0,1,0
2022,2022-12-07,20:00:00,Oitavas De Final ,Jogos De Volta,Estádio Governador Plácido Castelo,Anderson Daronco,48510,60326.0,Ceará SC,Fortaleza,Marquinhos Santos,Juan Pablo Vojvoda,10450000.0,10100000.0,30.6,27.6,1,0,0.0,0.0,0,,,5.0,4.0,14.0,25.0,24.0,14.0,4.0,2.0,0.0,0.0,14.0,17.0,7.0,5.0,mandante,3,0,1,0,0
2022,2022-12-07,21:30:00,Oitavas De Final ,Jogos De Volta,Estádio Jornalista Mário Filho,Wilton Sampaio,68747,78838.0,Flamengo,Atlético-MG,Dorival Júnior,Antonio Mohamed,84300000.0,69900000.0,29.1,29.2,2,0,1.0,0.0,0,,,4.0,5.0,18.0,14.0,14.0,16.0,0.0,7.0,1.0,0.0,21.0,7.0,7.0,5.0,mandante,3,0,1,0,0
2022,2022-12-07,21:30:00,Oitavas De Final ,Jogos De Volta,Estádio Urbano Caldeira,Jean Pierre Goncalves Lima,12294,20120.0,Santos,Corinthians,Marcelo Fernandes,Vítor Pereira,35800000.0,31800000.0,26.7,27.1,1,0,0.0,0.0,0,,,6.0,1.0,12.0,6.0,6.0,12.0,0.0,2.0,0.0,1.0,13.0,6.0,5.0,4.0,mandante,3,0,1,0,0
2022,2022-12-07,20:00:00,Oitavas De Final ,Jogos De Volta,Allianz Parque,,41361,43600.0,Palmeiras,São Paulo,Abel Ferreira,Rogério Ceni,91000000.0,33100000.0,27.5,26.6,2,1,,,1,5.0,5.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2022,2022-12-07,21:00:00,Oitavas De Final ,Jogos De Volta,Estádio Olímpico Nilton Santos,Braulio da Silva Machado,13862,46931.0,Botafogo,América-MG,Luís Castro,Vagner Mancini,29850000.0,8500000.0,27.2,29.6,0,2,0.0,1.0,0,,,6.0,3.0,14.0,13.0,12.0,13.0,3.0,11.0,3.0,2.0,26.0,11.0,9.0,4.0,visitante,0,3,0,1,0
2022,2022-12-07,19:00:00,Oitavas De Final ,Jogos De Ida,Estádio Antonio Accioly,Flavio Rodrigues de Souza,10645,13000.0,Atlético-GO,Goiás,,,7950000.0,8150000.0,27.1,26.9,0,0,0.0,0.0,0,,,17.0,5.0,8.0,14.0,13.0,8.0,2.0,5.0,4.0,0.0,16.0,12.0,5.0,7.0,empate,1,1,0,0,1
2022,2022-12-07,19:30:00,Oitavas De Final ,Jogos De Ida,Arena Fonte Nova,Braulio da Silva Machado,20484,55000.0,EC Bahia,Athletico-PR,Guto Ferreira,Luiz Felipe Scolari,7250000.0,32700000.0,27.3,24.7,1,2,1.0,2.0,0,,,5.0,3.0,19.0,11.0,10.0,19.0,3.0,3.0,0.0,2.0,18.0,10.0,7.0,2.0,visitante,0,3,0,1,0
2022,2022-12-07,20:00:00,Oitavas De Final ,Jogos De Ida,Estádio Governador Plácido Castelo,Wagner do Nascimento Magalhães,29876,60326.0,Fortaleza,Ceará SC,Juan Pablo Vojvoda,Marquinhos Santos,12750000.0,9750000.0,29.1,30.7,2,0,0.0,0.0,0,,,9.0,6.0,18.0,10.0,9.0,16.0,4.0,5.0,0.0,0.0,17.0,12.0,2.0,5.0,mandante,3,0,1,0,0
2022,2022-12-07,21:30:00,Oitavas De Final ,Jogos De Ida,Estádio Raimundo Sampaio,Luiz Flávio de Oliveira (SP),53953,20000.0,Atlético-MG,Flamengo,Antonio Mohamed,Dorival Júnior,59400000.0,94100000.0,30.5,29.2,2,1,1.0,0.0,0,,,3.0,6.0,16.0,14.0,14.0,13.0,1.0,2.0,1.0,0.0,7.0,10.0,2.0,5.0,mandante,3,0,1,0,0
2022,2022-12-07,21:30:00,Oitavas De Final ,Jogos De Ida,Neo Química Arena ,Marcelo de Lima Henrique  (RJ),40624,49205.0,Corinthians,Santos,Vítor Pereira,Fabián Bustos,43800000.0,36400000.0,27.4,23.6,4,0,3.0,0.0,0,,,9.0,4.0,10.0,16.0,16.0,10.0,1.0,4.0,0.0,1.0,13.0,6.0,3.0,3.0,mandante,3,0,1,0,0
2022,2022-12-07,19:00:00,Oitavas De Final ,Jogos De Ida,Estádio Jornalista Mário Filho,André Luiz de Freitas Castro,46325,82238.0,Fluminense,Cruzeiro,Fernando Diniz,Paulo Pezzolano,33850000.0,8750000.0,28.6,27.7,2,1,1.0,1.0,0,,,8.0,3.0,13.0,11.0,10.0,12.0,0.0,5.0,2.0,1.0,31.0,5.0,16.0,3.0,mandante,3,0,1,0,0
2022,2022-12-07,20:00:00,Oitavas De Final ,Jogos De Ida,Estádio Cícero Pompeu de Toledo,Raphael Claus,38201,72039.0,São Paulo,Palmeiras,Rogério Ceni,Abel Ferreira,33800000.0,88000000.0,26.9,27.5,1,0,1.0,0.0,0,,,4.0,1.0,13.0,4.0,4.0,13.0,0.0,3.0,2.0,4.0,14.0,6.0,5.0,6.0,mandante,3,0,1,0,0
2022,2022-12-07,19:00:00,Oitavas De Final ,Jogos De Ida,Estádio Raimundo Sampaio,Jean Pierre Goncalves Lima,3861,25000.0,América-MG,Botafogo,Vagner Mancini,Luís Castro,8950000.0,27730000.0,30.3,26.5,3,0,2.0,0.0,0,,,8.0,5.0,16.0,6.0,6.0,16.0,5.0,4.0,1.0,0.0,20.0,21.0,9.0,13.0,mandante,3,0,1,0,0
2022,2022-12-07,20:00:00,Quartas De Final ,Jogos De Volta,Estádio Jornalista Mário Filho,Wilton Sampaio,60833,82238.0,Fluminense,Fortaleza,Fernando Diniz,Juan Pablo Vojvoda,26350000.0,12100000.0,28.5,29.2,2,2,0.0,2.0,0,,,9.0,3.0,9.0,12.0,12.0,9.0,3.0,5.0,2.0,5.0,15.0,12.0,5.0,7.0,empate,1,1,0,0,1
2022,2022-12-07,21:30:00,Quartas De Final ,Jogos De Volta,Ligga Arena,Raphael Claus,39360,42372.0,Athletico-PR,Flamengo,Luiz Felipe Scolari,Dorival Júnior,27450000.0,82300000.0,27.0,29.3,0,1,0.0,0.0,0,,,7.0,4.0,18.0,6.0,6.0,18.0,6.0,1.0,1.0,1.0,10.0,13.0,8.0,4.0,visitante,0,3,0,1,0
2022,2022-12-07,21:30:00,Quartas De Final ,Jogos De Volta,Neo Química Arena ,Bruno Arleu de Araújo,43195,49205.0,Corinthians,Atlético-GO,,,52650000.0,7900000.0,29.1,27.3,4,1,1.0,0.0,0,,,7.0,2.0,9.0,14.0,14.0,8.0,2.0,3.0,1.0,4.0,15.0,9.0,3.0,4.0,mandante,3,0,1,0,0
2022,2022-12-07,21:00:00,Quartas De Final ,Jogos De Volta,Estádio Raimundo Sampaio,Braulio da Silva Machado,10450,25000.0,América-MG,São Paulo,Vagner Mancini,Rogério Ceni,8200000.0,37850000.0,31.1,27.2,2,2,1.0,2.0,0,,,4.0,1.0,15.0,10.0,9.0,14.0,2.0,2.0,3.0,1.0,10.0,8.0,6.0,3.0,empate,1,1,0,0,1
2022,2022-12-07,21:30:00,Quartas De Final ,Jogos De Ida,Estádio Antonio Accioly,Marcelo de Lima Henrique  (RJ),12089,13000.0,Atlético-GO,Corinthians,,,9700000.0,56300000.0,26.7,27.8,2,0,1.0,0.0,0,,,4.0,7.0,8.0,12.0,11.0,7.0,1.0,1.0,1.0,1.0,8.0,8.0,5.0,4.0,mandante,3,0,1,0,0
2022,2022-12-07,21:30:00,Quartas De Final ,Jogos De Ida,Estádio Jornalista Mário Filho,Luiz Flávio de Oliveira (SP),65271,78838.0,Flamengo,Athletico-PR,Dorival Júnior,Luiz Felipe Scolari,84300000.0,27900000.0,29.2,26.3,0,0,0.0,0.0,0,,,7.0,3.0,13.0,20.0,18.0,13.0,0.0,5.0,1.0,2.0,22.0,4.0,13.0,4.0,empate,1,1,0,0,1
2022,2022-12-07,20:00:00,Quartas De Final ,Jogos De Ida,Estádio Cícero Pompeu de Toledo,Wilton Sampaio,51297,72039.0,São Paulo,América-MG,Rogério Ceni,Vagner Mancini,32300000.0,9250000.0,26.0,30.4,1,0,1.0,0.0,0,,,5.0,4.0,10.0,14.0,12.0,10.0,1.0,4.0,2.0,1.0,13.0,8.0,6.0,4.0,mandante,3,0,1,0,0
2022,2022-12-07,20:30:00,Quartas De Final ,Jogos De Ida,Estádio Governador Plácido Castelo,Raphael Claus,29898,60326.0,Fortaleza,Fluminense,Juan Pablo Vojvoda,Fernando Diniz,13500000.0,26350000.0,29.4,28.4,0,1,0.0,1.0,0,,,7.0,3.0,22.0,11.0,11.0,22.0,2.0,3.0,5.0,6.0,11.0,10.0,4.0,4.0,visitante,0,3,0,1,0
2022,2022-12-07,21:45:00,Semi-Finais ,Jogos De Volta,Estádio Jornalista Mário Filho,Wilton Sampaio,62977,78838.0,Flamengo,São Paulo,Dorival Júnior,Rogério Ceni,83000000.0,35000000.0,29.3,27.1,1,0,1.0,0.0,0,,,7.0,6.0,12.0,13.0,12.0,10.0,6.0,2.0,1.0,2.0,8.0,16.0,5.0,7.0,mandante,3,0,1,0,0
2022,2022-12-07,20:00:00,Semi-Finais ,Jogos De Volta,Neo Química Arena ,Anderson Daronco,45558,49205.0,Corinthians,Fluminense,Vítor Pereira,Fernando Diniz,51800000.0,26600000.0,29.5,29.2,3,0,1.0,0.0,0,,,5.0,10.0,10.0,9.0,9.0,9.0,4.0,4.0,5.0,2.0,16.0,13.0,9.0,5.0,mandante,3,0,1,0,0
2022,2022-12-07,19:30:00,Semi-Finais ,Jogos De Ida,Estádio Jornalista Mário Filho,Ramon Abatti,58203,82238.0,Fluminense,Corinthians,Fernando Diniz,Vítor Pereira,32600000.0,52800000.0,28.5,29.1,2,2,1.0,1.0,0,,,6.0,5.0,6.0,13.0,12.0,6.0,0.0,3.0,0.0,2.0,14.0,9.0,7.0,4.0,empate,1,1,0,0,1
2022,2022-12-07,21:30:00,Semi-Finais ,Jogos De Ida,Estádio Cícero Pompeu de Toledo,Anderson Daronco,51365,72039.0,São Paulo,Flamengo,Rogério Ceni,Dorival Júnior,37400000.0,83000000.0,27.2,29.3,1,3,0.0,1.0,0,,,17.0,2.0,14.0,9.0,9.0,13.0,1.0,4.0,0.0,0.0,26.0,7.0,9.0,2.0,visitante,0,3,0,1,0
2023,2023-01-03,15:30:00,1ª Eliminatória,Jogo Único,Estádio Jânio Moraes,,878,1810.0,Nova Iguaçu,EC Vitória,,,,,,,2,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2023,2023-01-03,15:30:00,1ª Eliminatória,Jogo Único,Estádio Francisco Vasques,,629,6000.0,Tuna Luso,CSA,Josué Teixeira,Vinícius Bergantin,400000.0,1950000.0,27.6,27.3,0,1,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,visitante,0,3,0,1,0
2023,2023-01-03,19:00:00,1ª Eliminatória,Jogo Único,Estádio Leandro Cláudio da Silva,,996,25000.0,Cordino,Brasil Pelotas,,,,,,,0,2,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,visitante,0,3,0,1,0
2023,2023-01-03,19:00:00,1ª Eliminatória,Jogo Único,Estádio Municipal Antônio de Figueiredo Carneiro,,1991,25000.0,Atl. Alagoinhas,Atlético-GO,Rodrigo Chagas,Eduardo Souza,250000.0,7100000.0,28.9,25.5,0,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,empate,1,1,0,0,1
2023,2023-01-03,19:00:00,1ª Eliminatória,Jogo Único,,,230,25000.0,Tuntum,ABC FC,Dejair Ferreira,Fernando Marchiori,250000.0,1150000.0,26.3,30.9,0,5,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,visitante,0,3,0,1,0
2023,2023-01-03,19:00:00,1ª Eliminatória,Jogo Único,Arena Cajueiro,,2466,4000.0,AD Bahia-BA,RB Bragantino,,,,,,,1,1,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,empate,1,1,0,0,1
2023,2023-01-03,19:00:00,1ª Eliminatória,Jogo Único,Estádio Municipal Coaracy da Mata Fonseca,,5525,7500.0,ASA,Goiás,Evaristo Piza,Guto Ferreira,100000.0,10150000.0,30.7,28.2,1,1,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,empate,1,1,0,0,1
2023,2023-01-03,20:00:00,1ª Eliminatória,Jogo Único,Estádio Municipal Engenheiro Luthero Lopes,,2300,25000.0,U. Rondonópolis,CRB,,,,,,,0,1,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,visitante,0,3,0,1,0
2023,2023-01-03,20:00:00,1ª Eliminatória,Jogo Único,Estádio Renato Cunha Lima,,9122,25000.0,Campinense-PB,Grêmio,Leston Júnior,Renato Portaluppi,450000.0,21900000.0,28.2,28.6,0,2,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,visitante,0,3,0,1,0
2023,2023-01-03,20:00:00,1ª Eliminatória,Jogo Único,Estádio Municipal Roberto Santos Garcia,,1468,25000.0,Camboriú,Manaus FC,Júnior Lopes,Higo Magalhães,550000.0,250000.0,29.6,30.6,1,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2023,2023-01-03,20:00:00,1ª Eliminatória,Jogo Único,Estádio Municipal Pedro Alelaf,,3082,25000.0,Parnahyba,Botafogo-SP,,,,,,,0,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,empate,1,1,0,0,1
2023,2023-01-03,20:00:00,1ª Eliminatória,Jogo Único,Estádio Primeiro de Maio,,3179,16000.0,São Bernardo,Náutico,Márcio Zanardi,Dado Cavalcanti,1700000.0,1550000.0,31.0,28.4,0,1,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,visitante,0,3,0,1,0
2023,2023-01-03,20:00:00,1ª Eliminatória,Jogo Único,Estádio Joaquim Portugal,,2153,3500.0,Athletic,Brasiliense,Roger Silva,Alan George,1050000.0,300000.0,25.2,29.6,1,1,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,empate,1,1,0,0,1
2023,2023-01-03,21:00:00,1ª Eliminatória,Jogo Único,Estádio Jacques da Luz,,2430,25000.0,Operário-MS,Operário-PR,Celso Rodrigues,Rafael Guanaes,10000.0,2400000.0,31.0,29.6,1,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2023,2023-01-03,21:00:00,1ª Eliminatória,Jogo Único,Estádio Olímpico Municipal Gilberto Mestrinho,,4336,25000.0,Princesa-AM,Ituano,,,,,,,0,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,empate,1,1,0,0,1
2023,2023-01-03,21:30:00,1ª Eliminatória,Jogo Único,Itaipava Arena Pernambuco,,1319,25000.0,Retrô,Avaí FC,Humberto Targino,Alex,1150000.0,3650000.0,29.6,25.8,3,2,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2023,2023-01-03,21:30:00,1ª Eliminatória,Jogo Único,Estádio Governador Roberto Santos,,2638,31677.0,Jacuipense-BA,EC Bahia,Jonilson Veloso,Renato Paiva,50000.0,16100000.0,29.4,25.8,1,4,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,visitante,0,3,0,1,0
2023,2023-01-03,21:30:00,1ª Eliminatória,Jogo Único,Estádio Doutor Ronaldo Junqueira,,1392,7250.0,Caldense,Ceará SC,,,,,,,0,3,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,visitante,0,3,0,1,0
2023,2023-02-03,16:00:00,1ª Eliminatória,Jogo Único,Estádio Municipal Zinho de Oliveira,,1613,5000.0,Águia de Marabá,Botafogo-PB,,,,,,,2,1,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2023,2023-02-03,16:30:00,1ª Eliminatória,Jogo Único,Estádio Municipal Gentil Valério,,800,5000.0,Real Ariquemes,Criciúma EC,,,,,,,0,3,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,visitante,0,3,0,1,0
2023,2023-02-03,19:15:00,1ª Eliminatória,Jogo Único,Morenão,,1194,25000.0,Iguatu,América-RN,,,,,,,1,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2023,2023-02-03,20:00:00,1ª Eliminatória,Jogo Único,Estádio Regional Willie Davids,,7845,25000.0,Maringá,Sampaio Corrêa,Jorge Castilho,Felipe Conceição,1150000.0,1200000.0,27.4,28.1,2,1,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2023,2023-02-03,20:00:00,1ª Eliminatória,Jogo Único,Estádio Estadual Lourival Baptista,,9500,14000.0,Sergipe,Botafogo,Rafael Jaques,Luís Castro,250000.0,25750000.0,30.0,27.8,1,1,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,empate,1,1,0,0,1
2023,2023-02-03,19:00:00,1ª Eliminatória,Jogo Único,Estádio Doutor Hercílio Luz,,4418,6010.0,Marcílio Dias,Chapecoense,Rogerio Correa,Bruno Pivetti,250000.0,3300000.0,26.2,26.5,1,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2023,2023-02-03,16:00:00,1ª Eliminatória,Jogo Único,Estádio Estadual Lourival Baptista,,193,14000.0,Falcon,Volta Redonda,,,,,,,1,3,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,visitante,0,3,0,1,0
2023,2023-02-03,17:00:00,1ª Eliminatória,Jogo Único,Estádio Municipal Valdir Doilho Wons,,618,1200.0,Nova Mutum,Londrina-PR,Mário Roberto,Omar Feitosa,75000.0,1800000.0,25.8,29.2,4,2,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2023,2023-02-03,19:00:00,1ª Eliminatória,Jogo Único,Estádio Municipal Raimundo de Oliveira,,150,7800.0,Caucaia-CE,Tombense,,,,,,,0,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,empate,1,1,0,0,1
2023,2023-02-03,19:00:00,1ª Eliminatória,Jogo Único,Estádio Flamarion Vasconcelos,,2150,5000.0,São Raimundo-RR,Cuiabá-MT,,,,,,,4,3,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2023,2023-02-03,20:00:00,1ª Eliminatória,Jogo Único,Estádio Municipal Bento de Abreu Sampaio Vidal,,4113,15010.0,Marília,Brusque,,,,,,,0,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,empate,1,1,0,0,1
2023,2023-02-03,21:00:00,1ª Eliminatória,Jogo Único,Estádio Antônio Aquino Lopes,,577,25000.0,São Francisco,Ypiranga-RS,,,,,,,1,1,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,empate,1,1,0,0,1
2023,2023-02-03,19:00:00,1ª Eliminatória,Jogo Único,Arena Acreana,,1389,20000.0,Humaitá,Coritiba FC,Álvaro Miguéis,Toni Oliveira,150000.0,15000000.0,29.7,27.5,0,3,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,visitante,0,3,0,1,0
2023,2023-02-03,19:00:00,1ª Eliminatória,Jogo Único,Estádio 19 de Outubro,,1831,8000.0,São Luiz,Juventude,Fabiano Daitx,Celso Roth,150000.0,4950000.0,30.7,26.3,1,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2023,2023-02-03,20:00:00,1ª Eliminatória,Jogo Único,Estádio Elmo Serejo Farias,,3484,30000.0,Ceilândia,Santos,,,,,,,0,1,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,visitante,0,3,0,1,0
2023,2023-02-03,21:30:00,1ª Eliminatória,Jogo Único,Estádio Salvador Venâncio da Costa,,1858,3000.0,Vitória-ES,Remo,,,,,,,0,1,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,visitante,0,3,0,1,0
